time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-07 00:00:00+00:00,18,10,25,15
2026-01-08 00:00:00+00:00,8,4,24,17
2026-01-09 00:00:00+00:00,10,6,45,17
2026-01-10 00:00:00+00:00,12,4,16,7
2026-01-11 00:00:00+00:00,17,7,20,6
2026-01-12 00:00:00+00:00,15,6,35,18
2026-01-13 00:00:00+00:00,9,5,48,18
2026-01-14 00:00:00+00:00,9,5,37,19
2026-01-15 00:00:00+00:00,18,6,20,13
2026-01-16 00:00:00+00:00,6,6,39,14
2026-01-17 00:00:00+00:00,8,4,40,5
2026-01-18 00:00:00+00:00,10,5,30,14
2026-01-19 00:00:00+00:00,15,5,30,19
2026-01-20 00:00:00+00:00,9,9,23,15
