referrer,views_total,views_unique
Google,68,32
github.com,29,18
time-series-features.gitbook.io,10,8
tsfresh.readthedocs.io,8,5
Bing,6,4
chatgpt.com,6,4
figshare.com,4,1
sciencedirect.com,2,2
benfulcher.com,2,1
xljsci.com,2,1
