referrer,views_total,views_unique
Google,231,63
github.com,39,17
DuckDuckGo,21,1
chatgpt.com,17,5
search.brave.com,13,2
time-series-features.gitbook.io,10,6
medium.com,6,3
tsfresh.readthedocs.io,5,4
academic.oup.com,3,1
Bing,2,2
