time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-16 00:00:00+00:00,,,38,17
2024-12-17 00:00:00+00:00,1.0,1.0,15,12
2024-12-18 00:00:00+00:00,1.0,1.0,13,10
2024-12-19 00:00:00+00:00,,,15,9
2024-12-20 00:00:00+00:00,4.0,3.0,24,11
2024-12-21 00:00:00+00:00,,,17,12
2024-12-22 00:00:00+00:00,2.0,1.0,16,8
2024-12-23 00:00:00+00:00,1.0,1.0,16,10
2024-12-24 00:00:00+00:00,,,19,12
2024-12-25 00:00:00+00:00,1.0,1.0,18,9
2024-12-26 00:00:00+00:00,2.0,1.0,15,8
2024-12-27 00:00:00+00:00,2.0,1.0,12,10
2024-12-28 00:00:00+00:00,2.0,2.0,2,2
2024-12-29 00:00:00+00:00,,,12,8
