time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-15 00:00:00+00:00,2.0,1.0,20,14
2024-09-16 00:00:00+00:00,,,22,8
2024-09-17 00:00:00+00:00,,,63,13
2024-09-18 00:00:00+00:00,1.0,1.0,69,11
2024-09-19 00:00:00+00:00,2.0,2.0,54,18
2024-09-20 00:00:00+00:00,4.0,2.0,73,20
2024-09-21 00:00:00+00:00,1.0,1.0,28,10
2024-09-22 00:00:00+00:00,3.0,1.0,35,11
2024-09-23 00:00:00+00:00,3.0,1.0,129,27
2024-09-24 00:00:00+00:00,1.0,1.0,101,27
2024-09-25 00:00:00+00:00,1.0,1.0,53,18
2024-09-26 00:00:00+00:00,1.0,1.0,80,25
2024-09-27 00:00:00+00:00,3.0,3.0,50,14
2024-09-28 00:00:00+00:00,,,49,6
