time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-09 00:00:00+00:00,3,3,18,9
2023-12-10 00:00:00+00:00,7,3,65,12
2023-12-11 00:00:00+00:00,8,4,56,19
2023-12-12 00:00:00+00:00,3,3,51,24
2023-12-13 00:00:00+00:00,9,5,44,16
2023-12-14 00:00:00+00:00,6,2,34,16
2023-12-15 00:00:00+00:00,3,3,118,14
2023-12-16 00:00:00+00:00,7,3,15,8
2023-12-17 00:00:00+00:00,7,3,18,8
2023-12-18 00:00:00+00:00,2,2,69,12
2023-12-19 00:00:00+00:00,7,3,62,19
2023-12-20 00:00:00+00:00,7,3,78,16
2023-12-21 00:00:00+00:00,2,2,27,12
2023-12-22 00:00:00+00:00,5,1,21,12
