referrer,views_total,views_unique
Google,343,77
github.com,156,40
hctsa-users.gitbook.io,27,10
Baidu,25,1
nature.com,20,2
tsfresh.readthedocs.io,16,7
paperswithcode.com,8,7
benfulcher.github.io,8,2
colab.research.google.com,8,1
link.zhihu.com,4,4
