referrer,views_total,views_unique
Google,220,69
github.com,133,20
benfulcher.com,23,3
tsfresh.readthedocs.io,21,9
ya.ru,9,1
time-series-features.gitbook.io,8,4
youtube.com,8,1
Bing,7,6
com.google.android.gm,7,1
benfulcher.github.io,6,5
