referrer,views_total,views_unique
Google,40,27
github.com,15,7
time-series-features.gitbook.io,10,8
figshare.com,5,1
search.brave.com,4,4
Bing,3,3
medium.com,1,1
tsfresh.readthedocs.io,1,1
