time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-20 00:00:00+00:00,35,22,22,13
2026-08-21 00:00:00+00:00,20,11,15,13
2026-08-22 00:00:00+00:00,11,11,10,7
2026-08-23 00:00:00+00:00,8,6,6,6
2026-08-24 00:00:00+00:00,7,6,20,13
2026-08-25 00:00:00+00:00,10,9,14,13
2026-08-26 00:00:00+00:00,9,4,44,17
2026-08-27 00:00:00+00:00,13,8,20,12
2026-08-28 00:00:00+00:00,12,11,6,5
2026-08-29 00:00:00+00:00,3,3,8,6
2026-08-30 00:00:00+00:00,9,9,18,10
2026-08-31 00:00:00+00:00,7,6,18,10
2026-09-01 00:00:00+00:00,11,11,14,11
2026-09-02 00:00:00+00:00,7,7,20,11
