time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-30 00:00:00+00:00,,,43,21
2024-10-01 00:00:00+00:00,2.0,2.0,28,14
2024-10-02 00:00:00+00:00,,,56,26
2024-10-03 00:00:00+00:00,,,15,13
2024-10-04 00:00:00+00:00,,,32,22
2024-10-05 00:00:00+00:00,,,10,7
2024-10-06 00:00:00+00:00,3.0,2.0,11,9
2024-10-07 00:00:00+00:00,2.0,2.0,52,29
2024-10-08 00:00:00+00:00,2.0,2.0,37,17
2024-10-09 00:00:00+00:00,3.0,1.0,52,18
2024-10-10 00:00:00+00:00,2.0,2.0,58,27
2024-10-11 00:00:00+00:00,,,32,24
2024-10-12 00:00:00+00:00,,,27,11
2024-10-13 00:00:00+00:00,1.0,1.0,13,11
