time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-20 00:00:00+00:00,7.0,3.0,32,13
2024-05-21 00:00:00+00:00,1.0,1.0,58,22
2024-05-22 00:00:00+00:00,9.0,4.0,119,35
2024-05-23 00:00:00+00:00,7.0,3.0,56,29
2024-05-24 00:00:00+00:00,1.0,1.0,21,16
2024-05-25 00:00:00+00:00,6.0,2.0,15,6
2024-05-26 00:00:00+00:00,6.0,2.0,31,9
2024-05-27 00:00:00+00:00,13.0,5.0,51,20
2024-05-28 00:00:00+00:00,12.0,3.0,237,22
2024-05-29 00:00:00+00:00,6.0,3.0,182,18
2024-05-30 00:00:00+00:00,10.0,6.0,66,21
2024-05-31 00:00:00+00:00,8.0,4.0,75,21
2024-06-01 00:00:00+00:00,10.0,4.0,26,8
2024-06-02 00:00:00+00:00,,,28,10
