time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-03 00:00:00+00:00,9.0,5.0,48,22
2024-06-04 00:00:00+00:00,8.0,4.0,157,28
2024-06-05 00:00:00+00:00,2.0,2.0,90,18
2024-06-06 00:00:00+00:00,6.0,2.0,50,22
2024-06-07 00:00:00+00:00,11.0,7.0,41,12
2024-06-08 00:00:00+00:00,10.0,4.0,22,9
2024-06-09 00:00:00+00:00,6.0,2.0,11,7
2024-06-10 00:00:00+00:00,5.0,2.0,95,26
2024-06-11 00:00:00+00:00,10.0,3.0,59,15
2024-06-12 00:00:00+00:00,3.0,3.0,65,25
2024-06-13 00:00:00+00:00,11.0,4.0,83,29
2024-06-14 00:00:00+00:00,2.0,2.0,88,18
2024-06-15 00:00:00+00:00,,,40,15
2024-06-16 00:00:00+00:00,1.0,1.0,63,17
