referrer,views_total,views_unique
Google,241,62
github.com,61,22
search.brave.com,31,2
time-series-features.gitbook.io,30,9
DuckDuckGo,21,1
chatgpt.com,15,3
medium.com,10,6
tsfresh.readthedocs.io,4,3
Bing,3,3
academic.oup.com,3,1
