referrer,views_total,views_unique
Google,97,27
github.com,52,18
time-series-features.gitbook.io,21,11
search.brave.com,17,10
benfulcher.github.io,7,1
DuckDuckGo,5,4
medium.com,4,2
link.zhihu.com,3,1
Bing,2,1
cell.com,2,1
