referrer,views_total,views_unique
Google,59,35
Bing,17,7
github.com,16,10
search.brave.com,13,9
time-series-features.gitbook.io,4,3
chatgpt.com,3,3
nature.com,2,1
Baidu,1,1
benfulcher.github.io,1,1
cell.com,1,1
