time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-12 00:00:00+00:00,,,85,20
2024-08-13 00:00:00+00:00,1.0,1.0,128,27
2024-08-14 00:00:00+00:00,1.0,1.0,109,18
2024-08-15 00:00:00+00:00,1.0,1.0,82,17
2024-08-16 00:00:00+00:00,,,36,19
2024-08-17 00:00:00+00:00,2.0,2.0,20,8
2024-08-18 00:00:00+00:00,5.0,2.0,27,5
2024-08-19 00:00:00+00:00,,,45,14
2024-08-20 00:00:00+00:00,3.0,2.0,148,14
2024-08-21 00:00:00+00:00,2.0,2.0,23,18
2024-08-22 00:00:00+00:00,,,32,18
2024-08-23 00:00:00+00:00,3.0,1.0,43,21
2024-08-24 00:00:00+00:00,1.0,1.0,40,14
2024-08-25 00:00:00+00:00,1.0,1.0,50,14
