referrer,views_total,views_unique
Google,224,69
github.com,67,30
tsfresh.readthedocs.io,33,8
time-series-features.gitbook.io,12,5
benfulcher.github.io,12,5
nature.com,4,3
chatgpt.com,4,2
link.zhihu.com,3,2
Bing,3,2
cn.bing.com,2,2
