time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-16 00:00:00+00:00,,,19,7
2024-11-17 00:00:00+00:00,,,12,8
2024-11-18 00:00:00+00:00,,,48,19
2024-11-19 00:00:00+00:00,,,29,16
2024-11-20 00:00:00+00:00,1.0,1.0,26,15
2024-11-21 00:00:00+00:00,2.0,2.0,64,23
2024-11-22 00:00:00+00:00,2.0,2.0,66,22
2024-11-23 00:00:00+00:00,1.0,1.0,73,11
2024-11-24 00:00:00+00:00,2.0,1.0,7,6
2024-11-25 00:00:00+00:00,4.0,3.0,56,15
2024-11-26 00:00:00+00:00,3.0,2.0,44,19
2024-11-27 00:00:00+00:00,1.0,1.0,51,21
2024-11-28 00:00:00+00:00,4.0,2.0,19,11
2024-11-29 00:00:00+00:00,,,17,12
