time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-26 00:00:00+00:00,22,11,16,10
2025-07-27 00:00:00+00:00,11,5,20,9
2025-07-28 00:00:00+00:00,18,6,17,13
2025-07-29 00:00:00+00:00,16,6,40,19
2025-07-30 00:00:00+00:00,10,3,23,16
2025-07-31 00:00:00+00:00,19,8,38,19
2025-08-01 00:00:00+00:00,11,5,50,15
2025-08-02 00:00:00+00:00,18,8,12,8
2025-08-03 00:00:00+00:00,9,3,10,8
2025-08-04 00:00:00+00:00,18,8,58,18
2025-08-05 00:00:00+00:00,13,6,33,20
2025-08-06 00:00:00+00:00,18,5,31,15
2025-08-07 00:00:00+00:00,15,9,26,19
2025-08-08 00:00:00+00:00,6,2,26,14
