referrer,views_total,views_unique
Google,55,26
github.com,27,15
Bing,9,8
tsfresh.readthedocs.io,6,4
time-series-features.gitbook.io,5,5
figshare.com,4,1
Yahoo,3,1
benfulcher.github.io,2,2
benfulcher.com,2,1
xljsci.com,2,1
