referrer,views_total,views_unique
Google,70,32
github.com,20,12
tsfresh.readthedocs.io,16,9
Bing,12,7
chatgpt.com,8,3
time-series-features.gitbook.io,7,7
benfulcher.com,7,1
search.brave.com,4,3
opentimeseries.com,3,1
readcube.com,3,1
