referrer,views_total,views_unique
Google,65,21
github.com,18,11
search.brave.com,18,10
teams.public.onecdn.static.microsoft,12,1
time-series-features.gitbook.io,5,5
chatgpt.com,3,2
Bing,2,2
ecosia.org,2,1
opentimeseries.com,2,1
cell.com,1,1
