time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-01 00:00:00+00:00,11,6,23,15
2026-06-02 00:00:00+00:00,14,5,11,7
2026-06-03 00:00:00+00:00,21,12,11,8
2026-06-04 00:00:00+00:00,43,35,8,7
2026-06-05 00:00:00+00:00,18,6,22,10
2026-06-06 00:00:00+00:00,19,9,8,5
2026-06-07 00:00:00+00:00,14,8,7,3
2026-06-08 00:00:00+00:00,16,7,12,12
2026-06-09 00:00:00+00:00,24,12,14,12
2026-06-10 00:00:00+00:00,11,6,26,9
2026-06-11 00:00:00+00:00,9,4,14,9
2026-06-12 00:00:00+00:00,24,7,32,11
2026-06-13 00:00:00+00:00,16,6,9,5
2026-06-14 00:00:00+00:00,39,15,16,11
