referrer,views_total,views_unique
github.com,245,28
Google,241,71
time-series-features.gitbook.io,37,3
Bing,28,3
nature.com,17,3
paperswithcode.com,14,7
cn.bing.com,12,1
tsfresh.readthedocs.io,10,10
benfulcher.github.io,8,2
DuckDuckGo,5,5
