referrer,views_total,views_unique
Google,92,62
github.com,36,27
search.brave.com,18,10
time-series-features.gitbook.io,13,8
teams.public.onecdn.static.microsoft,12,1
Bing,9,6
sktime.net,4,1
ecosia.org,3,2
benfulcher.github.io,2,2
Yahoo,2,1
