referrer,views_total,views_unique
Google,137,53
github.com,55,31
tsfresh.readthedocs.io,7,6
chatgpt.com,6,2
time-series-features.gitbook.io,4,4
paperswithcode.com,4,4
yandex.ru,4,2
figshare.com,4,1
Bing,3,2
aeon-toolkit.org,2,2
