referrer,views_total,views_unique
Google,79,35
time-series-features.gitbook.io,25,5
github.com,20,18
jira.sqpc.sqrpnt.com,6,1
Bing,4,2
benfulcher.github.io,3,2
teams.public.onecdn.static.microsoft,3,2
chatgpt.com,2,2
tsfresh.readthedocs.io,2,2
DuckDuckGo,1,1
