time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-04 00:00:00+00:00,18.0,8.0,58,18
2025-08-05 00:00:00+00:00,13.0,6.0,33,20
2025-08-06 00:00:00+00:00,18.0,5.0,31,15
2025-08-07 00:00:00+00:00,15.0,9.0,26,19
2025-08-08 00:00:00+00:00,16.0,6.0,26,14
2025-08-09 00:00:00+00:00,13.0,6.0,10,8
2025-08-10 00:00:00+00:00,16.0,5.0,7,7
2025-08-11 00:00:00+00:00,16.0,7.0,33,15
2025-08-12 00:00:00+00:00,44.0,11.0,28,16
2025-08-13 00:00:00+00:00,13.0,7.0,76,18
2025-08-14 00:00:00+00:00,,,61,17
2025-08-15 00:00:00+00:00,,,13,11
2025-08-16 00:00:00+00:00,,,16,11
2025-08-17 00:00:00+00:00,,,7,5
