time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-18 00:00:00+00:00,25,12,42,10
2025-07-19 00:00:00+00:00,11,3,21,13
2025-07-20 00:00:00+00:00,17,5,49,11
2025-07-21 00:00:00+00:00,9,3,19,13
2025-07-22 00:00:00+00:00,18,8,17,13
2025-07-23 00:00:00+00:00,13,7,29,18
2025-07-24 00:00:00+00:00,14,4,18,13
2025-07-25 00:00:00+00:00,14,5,29,21
2025-07-26 00:00:00+00:00,22,11,16,10
2025-07-27 00:00:00+00:00,11,5,20,9
2025-07-28 00:00:00+00:00,18,6,17,13
2025-07-29 00:00:00+00:00,16,6,40,19
2025-07-30 00:00:00+00:00,10,3,23,16
2025-07-31 00:00:00+00:00,8,3,37,18
