time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-20 00:00:00+00:00,2.0,1.0,9,6
2024-10-21 00:00:00+00:00,2.0,2.0,80,24
2024-10-22 00:00:00+00:00,1.0,1.0,57,26
2024-10-23 00:00:00+00:00,3.0,2.0,30,14
2024-10-24 00:00:00+00:00,5.0,5.0,63,26
2024-10-25 00:00:00+00:00,1.0,1.0,42,12
2024-10-26 00:00:00+00:00,2.0,2.0,10,5
2024-10-27 00:00:00+00:00,2.0,1.0,7,7
2024-10-28 00:00:00+00:00,1.0,1.0,49,18
2024-10-29 00:00:00+00:00,1.0,1.0,36,20
2024-10-30 00:00:00+00:00,2.0,2.0,69,26
2024-10-31 00:00:00+00:00,2.0,2.0,16,11
2024-11-01 00:00:00+00:00,,,52,17
2024-11-02 00:00:00+00:00,3.0,3.0,9,8
