referrer,views_total,views_unique
Google,49,25
github.com,21,11
figshare.com,9,2
Bing,7,7
time-series-features.gitbook.io,7,7
tsfresh.readthedocs.io,3,3
Yahoo,3,1
xljsci.com,2,1
benfulcher.github.io,1,1
chatgpt.com,1,1
