time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-30 00:00:00+00:00,2.0,2.0,69,26
2024-10-31 00:00:00+00:00,2.0,2.0,16,11
2024-11-01 00:00:00+00:00,,,52,17
2024-11-02 00:00:00+00:00,5.0,4.0,9,8
2024-11-03 00:00:00+00:00,,,8,6
2024-11-04 00:00:00+00:00,2.0,2.0,30,17
2024-11-05 00:00:00+00:00,5.0,3.0,19,15
2024-11-06 00:00:00+00:00,5.0,3.0,14,11
2024-11-07 00:00:00+00:00,4.0,4.0,52,29
2024-11-08 00:00:00+00:00,1.0,1.0,190,16
2024-11-09 00:00:00+00:00,3.0,2.0,19,9
2024-11-10 00:00:00+00:00,,,21,7
2024-11-11 00:00:00+00:00,,,71,26
2024-11-12 00:00:00+00:00,,,38,20
