referrer,views_total,views_unique
Google,202,72
github.com,46,28
tsfresh.readthedocs.io,10,6
dynamicsandneuralsystems.github.io,10,1
benfulcher.github.io,9,5
nature.com,8,3
docs.google.com,8,1
Bing,7,5
comp-engine.org,5,1
DuckDuckGo,4,2
