time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-28 00:00:00+00:00,12.0,3.0,237,22
2024-05-29 00:00:00+00:00,6.0,3.0,182,18
2024-05-30 00:00:00+00:00,10.0,6.0,66,21
2024-05-31 00:00:00+00:00,8.0,4.0,75,21
2024-06-01 00:00:00+00:00,10.0,4.0,26,8
2024-06-02 00:00:00+00:00,1.0,1.0,28,10
2024-06-03 00:00:00+00:00,9.0,5.0,48,22
2024-06-04 00:00:00+00:00,8.0,4.0,157,28
2024-06-05 00:00:00+00:00,2.0,2.0,90,18
2024-06-06 00:00:00+00:00,6.0,2.0,50,22
2024-06-07 00:00:00+00:00,11.0,7.0,41,12
2024-06-08 00:00:00+00:00,10.0,4.0,22,9
2024-06-09 00:00:00+00:00,6.0,2.0,11,7
2024-06-10 00:00:00+00:00,,,95,26
