time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-05 00:00:00+00:00,3.0,1.0,40,18
2024-12-06 00:00:00+00:00,2.0,2.0,36,8
2024-12-07 00:00:00+00:00,,,18,9
2024-12-08 00:00:00+00:00,2.0,1.0,13,8
2024-12-09 00:00:00+00:00,5.0,2.0,42,18
2024-12-10 00:00:00+00:00,,,27,15
2024-12-11 00:00:00+00:00,1.0,1.0,28,12
2024-12-12 00:00:00+00:00,,,22,14
2024-12-13 00:00:00+00:00,4.0,1.0,34,12
2024-12-14 00:00:00+00:00,3.0,2.0,24,7
2024-12-15 00:00:00+00:00,,,13,7
2024-12-16 00:00:00+00:00,,,38,17
2024-12-17 00:00:00+00:00,1.0,1.0,15,12
2024-12-18 00:00:00+00:00,1.0,1.0,13,10
