referrer,views_total,views_unique
github.com,59,20
Google,55,31
time-series-features.gitbook.io,22,12
Bing,17,7
search.brave.com,11,7
cell.com,9,1
tsfresh.readthedocs.io,4,3
figshare.com,3,1
chatgpt.com,2,2
Yahoo,1,1
