time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-05 00:00:00+00:00,5.0,5.0,28,14
2025-09-06 00:00:00+00:00,6.0,6.0,11,6
2025-09-07 00:00:00+00:00,10.0,9.0,14,8
2025-09-08 00:00:00+00:00,6.0,5.0,53,20
2025-09-09 00:00:00+00:00,10.0,9.0,34,16
2025-09-10 00:00:00+00:00,4.0,4.0,23,13
2025-09-11 00:00:00+00:00,4.0,3.0,40,15
2025-09-12 00:00:00+00:00,10.0,9.0,29,14
2025-09-13 00:00:00+00:00,1.0,1.0,8,8
2025-09-14 00:00:00+00:00,10.0,9.0,6,5
2025-09-15 00:00:00+00:00,6.0,6.0,19,17
2025-09-16 00:00:00+00:00,35.0,25.0,71,16
2025-09-17 00:00:00+00:00,13.0,10.0,83,15
2025-09-18 00:00:00+00:00,,,16,8
