referrer,views_total,views_unique
Google,117,37
time-series-features.gitbook.io,28,8
github.com,16,15
Bing,8,3
jira.sqpc.sqrpnt.com,6,1
benfulcher.github.io,4,3
medium.com,3,1
tsfresh.readthedocs.io,2,2
aileea.com,1,1
direct.mit.edu,1,1
