time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-18 00:00:00+00:00,20,9,7,2
2026-07-19 00:00:00+00:00,2,2,13,5
2026-07-20 00:00:00+00:00,27,10,4,4
2026-07-21 00:00:00+00:00,23,10,12,9
2026-07-22 00:00:00+00:00,94,9,12,7
2026-07-23 00:00:00+00:00,4,4,27,14
2026-07-24 00:00:00+00:00,4,4,13,7
2026-07-25 00:00:00+00:00,13,7,5,4
2026-07-26 00:00:00+00:00,24,15,8,6
2026-07-27 00:00:00+00:00,11,6,21,16
2026-07-28 00:00:00+00:00,4,4,14,8
2026-07-29 00:00:00+00:00,3,3,17,9
2026-07-30 00:00:00+00:00,11,5,25,16
2026-07-31 00:00:00+00:00,11,6,5,5
