referrer,views_total,views_unique
Google,186,38
github.com,78,36
nature.com,18,3
Bing,17,4
hctsa-users.gitbook.io,15,7
paperswithcode.com,14,8
tsfresh.readthedocs.io,12,9
comp-engine.org,10,2
figshare.com,9,3
cn.bing.com,6,2
