time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-12 00:00:00+00:00,17,7,6,5
2025-07-13 00:00:00+00:00,11,5,33,10
2025-07-14 00:00:00+00:00,21,9,86,20
2025-07-15 00:00:00+00:00,12,3,59,27
2025-07-16 00:00:00+00:00,24,11,46,24
2025-07-17 00:00:00+00:00,14,8,44,18
2025-07-18 00:00:00+00:00,25,12,42,10
2025-07-19 00:00:00+00:00,11,3,21,13
2025-07-20 00:00:00+00:00,17,5,49,11
2025-07-21 00:00:00+00:00,9,3,19,13
2025-07-22 00:00:00+00:00,18,8,17,13
2025-07-23 00:00:00+00:00,13,7,29,18
2025-07-24 00:00:00+00:00,14,4,18,13
2025-07-25 00:00:00+00:00,3,2,28,20
