referrer,views_total,views_unique
Google,123,46
github.com,18,11
time-series-features.gitbook.io,15,10
Bing,7,4
chatgpt.com,4,3
sciencedirect.com,4,2
tsfresh.readthedocs.io,3,2
figshare.com,3,1
search.brave.com,2,2
academic.oup.com,2,1
