time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-23 00:00:00+00:00,7,3,56,29
2024-05-24 00:00:00+00:00,1,1,21,16
2024-05-25 00:00:00+00:00,6,2,15,6
2024-05-26 00:00:00+00:00,6,2,31,9
2024-05-27 00:00:00+00:00,13,5,51,20
2024-05-28 00:00:00+00:00,12,3,237,22
2024-05-29 00:00:00+00:00,6,3,182,18
2024-05-30 00:00:00+00:00,10,6,66,21
2024-05-31 00:00:00+00:00,8,4,75,21
2024-06-01 00:00:00+00:00,10,4,26,8
2024-06-02 00:00:00+00:00,1,1,28,10
2024-06-03 00:00:00+00:00,9,5,48,22
2024-06-04 00:00:00+00:00,8,4,157,28
2024-06-05 00:00:00+00:00,1,1,90,18
