referrer,views_total,views_unique
Google,144,47
github.com,59,33
tsfresh.readthedocs.io,7,6
Bing,7,5
chatgpt.com,6,2
time-series-features.gitbook.io,5,5
paperswithcode.com,4,4
yandex.ru,4,2
figshare.com,4,1
comp-engine.org,2,2
