referrer,views_total,views_unique
Google,65,30
medium.com,38,2
github.com,31,20
time-series-features.gitbook.io,23,18
Bing,6,4
search.brave.com,5,3
readmedium.com,4,1
nature.com,3,3
benfulcher.github.io,2,2
ecosia.org,2,2
