referrer,views_total,views_unique
Google,50,29
github.com,16,8
Bing,16,7
search.brave.com,10,7
time-series-features.gitbook.io,4,3
chatgpt.com,2,2
nature.com,2,1
Baidu,1,1
cell.com,1,1
