referrer,views_total,views_unique
Google,194,56
github.com,88,30
time-series-features.gitbook.io,59,7
DuckDuckGo,32,1
medium.com,11,1
tsfresh.readthedocs.io,9,8
benfulcher.com,9,1
figshare.com,7,3
nature.com,6,4
t.co,5,2
