referrer,views_total,views_unique
Google,155,49
github.com,59,33
tsfresh.readthedocs.io,8,7
Bing,6,4
chatgpt.com,6,2
time-series-features.gitbook.io,5,5
paperswithcode.com,4,4
yandex.ru,4,2
figshare.com,4,1
sktime.net,2,1
