time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-04 00:00:00+00:00,8,4,149,26
2023-12-05 00:00:00+00:00,12,6,93,25
2023-12-06 00:00:00+00:00,4,4,26,14
2023-12-07 00:00:00+00:00,7,3,215,29
2023-12-08 00:00:00+00:00,7,3,67,15
2023-12-09 00:00:00+00:00,3,3,18,9
2023-12-10 00:00:00+00:00,7,3,65,12
2023-12-11 00:00:00+00:00,8,4,56,19
2023-12-12 00:00:00+00:00,3,3,51,24
2023-12-13 00:00:00+00:00,9,5,44,16
2023-12-14 00:00:00+00:00,6,2,34,16
2023-12-15 00:00:00+00:00,3,3,118,14
2023-12-16 00:00:00+00:00,7,3,15,8
2023-12-17 00:00:00+00:00,6,2,16,7
