referrer,views_total,views_unique
Google,192,58
github.com,86,27
time-series-features.gitbook.io,61,8
DuckDuckGo,32,1
medium.com,11,1
benfulcher.com,10,2
tsfresh.readthedocs.io,9,8
figshare.com,7,3
nature.com,5,4
Baidu,4,2
