referrer,views_total,views_unique
Google,48,25
github.com,27,17
Bing,7,7
time-series-features.gitbook.io,6,4
tsfresh.readthedocs.io,5,5
benfulcher.com,5,3
nature.com,5,1
search.brave.com,4,3
medium.com,2,1
chatgpt.com,1,1
