referrer,views_total,views_unique
Google,152,47
github.com,65,34
tsfresh.readthedocs.io,15,5
Bing,9,6
chatgpt.com,8,3
time-series-features.gitbook.io,5,5
figshare.com,4,1
nature.com,3,3
paperswithcode.com,2,2
aeon-toolkit.org,2,2
