referrer,views_total,views_unique
Google,249,44
paperswithcode.com,100,6
github.com,73,36
Bing,20,6
nature.com,18,3
link.zhihu.com,14,5
tsfresh.readthedocs.io,12,9
figshare.com,11,2
hctsa-users.gitbook.io,5,3
imperial.ac.uk,4,2
