referrer,views_total,views_unique
Google,152,43
github.com,62,37
tsfresh.readthedocs.io,15,6
time-series-features.gitbook.io,11,8
Bing,10,6
figshare.com,4,1
nature.com,3,3
aeon-toolkit.org,2,2
paperswithcode.com,2,2
osf.io,2,1
