referrer,views_total,views_unique
Google,61,25
time-series-features.gitbook.io,23,17
github.com,23,16
Bing,13,7
tsfresh.readthedocs.io,6,4
search.brave.com,4,2
medium.com,2,1
benfulcher.github.io,1,1
ecosia.org,1,1
figshare.com,1,1
