#epsilon= 2.034856e-03  dim= 2
0 -7.368318e+00 672
1 -4.937702e+00 672
2 -4.071086e+00 672
3 -3.499928e+00 672
4 -2.843478e+00 672
5 -2.169300e+00 672
6 -1.564473e+00 672
7 -1.043086e+00 672
8 -7.178329e-01 672
9 -6.675528e-01 672
10 -6.539954e-01 672
11 -6.497947e-01 672
12 -6.599748e-01 672
13 -6.307837e-01 672
14 -5.810840e-01 672
15 -5.989912e-01 672
16 -6.412435e-01 672
17 -5.910949e-01 672
18 -5.501108e-01 672
19 -5.780985e-01 672
20 -6.320404e-01 672

#epsilon= 2.034856e-03  dim= 3
0 -7.166912e+00 75
1 -4.938918e+00 75
2 -3.992867e+00 75
3 -3.335413e+00 75
4 -2.818034e+00 75
5 -2.179250e+00 75
6 -1.467102e+00 75
7 -8.893797e-01 75
8 -5.573056e-01 75
9 -3.354177e-01 75
10 -2.766203e-01 75
11 -3.873460e-01 75
12 -5.060939e-01 75
13 -4.995810e-01 75
14 -4.358408e-01 75
15 -4.699123e-01 75
16 -5.007077e-01 75
17 -4.415612e-01 75
18 -3.403603e-01 75
19 -2.929005e-01 75
20 -4.130265e-01 75

#epsilon= 2.034856e-03  dim= 4
0 -7.386445e+00 2
1 -4.331992e+00 2
2 -3.919225e+00 2
3 -3.281627e+00 2
4 -2.681132e+00 2
5 -2.223795e+00 2
6 -1.241569e+00 2
7 -8.686281e-01 2
8 -5.304197e-01 2
9 7.744331e-02 2
10 1.358034e-01 2
11 1.092622e-01 2
12 7.958821e-02 2
13 -6.535997e-01 2
14 -6.387175e-01 2
15 -8.976083e-01 2
16 -6.065127e-01 2
17 -5.617391e-01 2
18 -1.338331e+00 2
19 -9.550576e-01 2
20 -6.602660e-01 2

#epsilon= 3.618543e-03  dim= 2
0 -6.736456e+00 917
1 -4.758219e+00 917
2 -3.963439e+00 917
3 -3.390224e+00 917
4 -2.758127e+00 917
5 -2.088057e+00 917
6 -1.454586e+00 917
7 -9.184975e-01 917
8 -5.994011e-01 917
9 -5.160619e-01 917
10 -5.189004e-01 917
11 -5.057389e-01 917
12 -4.943066e-01 917
13 -4.910278e-01 917
14 -4.816262e-01 917
15 -4.941628e-01 917
16 -5.044476e-01 917
17 -4.994148e-01 917
18 -5.042655e-01 917
19 -5.142389e-01 917
20 -5.070789e-01 917

#epsilon= 3.618543e-03  dim= 3
0 -6.645917e+00 310
1 -4.939247e+00 310
2 -4.125207e+00 310
3 -3.430226e+00 310
4 -2.816446e+00 310
5 -2.187153e+00 310
6 -1.586351e+00 310
7 -1.087651e+00 310
8 -7.176667e-01 310
9 -5.535008e-01 310
10 -4.653594e-01 310
11 -4.695859e-01 310
12 -4.502397e-01 310
13 -4.574381e-01 310
14 -4.462936e-01 310
15 -4.055787e-01 310
16 -3.789531e-01 310
17 -4.022733e-01 310
18 -3.696938e-01 310
19 -3.780886e-01 310
20 -3.850944e-01 310

#epsilon= 3.618543e-03  dim= 4
0 -6.543050e+00 39
1 -5.159841e+00 39
2 -4.242311e+00 39
3 -3.498749e+00 39
4 -2.812865e+00 39
5 -2.259999e+00 39
6 -1.621557e+00 39
7 -1.079232e+00 39
8 -6.612463e-01 39
9 -4.479509e-01 39
10 -3.418857e-01 39
11 -2.285487e-01 39
12 -2.809551e-01 39
13 -2.245948e-01 39
14 -2.312744e-01 39
15 -2.358705e-01 39
16 -1.876442e-01 39
17 -1.509426e-01 39
18 -2.162357e-01 39
19 -1.825284e-01 39
20 -1.907361e-01 39

#epsilon= 6.434781e-03  dim= 2
0 -6.121500e+00 990
1 -4.653632e+00 990
2 -3.891499e+00 990
3 -3.288776e+00 990
4 -2.630486e+00 990
5 -1.946057e+00 990
6 -1.310742e+00 990
7 -7.907150e-01 990
8 -5.039552e-01 990
9 -4.167192e-01 990
10 -4.134398e-01 990
11 -4.174119e-01 990
12 -4.038381e-01 990
13 -4.023836e-01 990
14 -4.096733e-01 990
15 -4.073085e-01 990
16 -4.068843e-01 990
17 -4.043049e-01 990
18 -3.953856e-01 990
19 -4.046366e-01 990
20 -4.090995e-01 990

#epsilon= 6.434781e-03  dim= 3
0 -6.070785e+00 751
1 -4.794964e+00 751
2 -4.042603e+00 751
3 -3.401266e+00 751
4 -2.783947e+00 751
5 -2.128503e+00 751
6 -1.489992e+00 751
7 -9.450480e-01 751
8 -5.717117e-01 751
9 -3.979673e-01 751
10 -3.157403e-01 751
11 -3.014130e-01 751
12 -2.943713e-01 751
13 -3.032913e-01 751
14 -2.987566e-01 751
15 -2.938573e-01 751
16 -2.854970e-01 751
17 -2.848818e-01 751
18 -2.819186e-01 751
19 -2.999930e-01 751
20 -3.311455e-01 751

#epsilon= 6.434781e-03  dim= 4
0 -6.016354e+00 231
1 -4.953155e+00 231
2 -4.201282e+00 231
3 -3.493341e+00 231
4 -2.860732e+00 231
5 -2.259269e+00 231
6 -1.656866e+00 231
7 -1.115974e+00 231
8 -7.022634e-01 231
9 -4.236712e-01 231
10 -2.564881e-01 231
11 -1.575296e-01 231
12 -1.460425e-01 231
13 -1.721804e-01 231
14 -1.936384e-01 231
15 -1.940813e-01 231
16 -1.521448e-01 231
17 -1.048763e-01 231
18 -1.044963e-01 231
19 -9.579595e-02 231
20 -1.709890e-01 231

#epsilon= 1.144284e-02  dim= 2
0 -5.549407e+00 1000
1 -4.494222e+00 1000
2 -3.757100e+00 1000
3 -3.135714e+00 1000
4 -2.457548e+00 1000
5 -1.767862e+00 1000
6 -1.140850e+00 1000
7 -6.705249e-01 1000
8 -4.464555e-01 1000
9 -3.945604e-01 1000
10 -3.952862e-01 1000
11 -3.941633e-01 1000
12 -3.888612e-01 1000
13 -3.915719e-01 1000
14 -3.907985e-01 1000
15 -3.864634e-01 1000
16 -3.870878e-01 1000
17 -3.870224e-01 1000
18 -3.842600e-01 1000
19 -3.831991e-01 1000
20 -3.843211e-01 1000

#epsilon= 1.144284e-02  dim= 3
0 -5.460975e+00 984
1 -4.560971e+00 984
2 -3.866330e+00 984
3 -3.204456e+00 984
4 -2.551325e+00 984
5 -1.875601e+00 984
6 -1.235666e+00 984
7 -7.108688e-01 984
8 -4.032569e-01 984
9 -2.549041e-01 984
10 -2.162327e-01 984
11 -2.095110e-01 984
12 -2.030680e-01 984
13 -1.977876e-01 984
14 -1.976642e-01 984
15 -1.945590e-01 984
16 -1.880977e-01 984
17 -1.853087e-01 984
18 -1.829900e-01 984
19 -1.838287e-01 984
20 -1.829276e-01 984

#epsilon= 1.144284e-02  dim= 4
0 -5.424574e+00 788
1 -4.653358e+00 788
2 -3.990662e+00 788
3 -3.352498e+00 788
4 -2.716973e+00 788
5 -2.057431e+00 788
6 -1.440383e+00 788
7 -8.928306e-01 788
8 -5.199792e-01 788
