#epsilon= 2.075123e-03  dim= 2
1 -4.124706e+00 6
2 -3.524025e+00 6
3 -3.069975e+00 6
4 -2.333167e+00 6
5 -1.540988e+00 6
6 -1.207392e+00 6
7 -8.786558e-01 6
8 -3.290030e-01 6
9 -2.032630e-01 6
10 -3.920030e-01 6
11 -2.649699e-01 6
12 -3.078743e-01 6
13 -2.902766e-01 6
14 -2.900897e-02 6
15 3.859434e-03 6
16 -5.050775e-02 6
17 2.487612e-02 6
18 -1.762183e-01 6
19 -1.044695e-01 6
20 -4.943046e-02 6

#epsilon= 6.562116e-03  dim= 2
0 -6.130463e+00 956
1 -4.090648e+00 956
2 -3.293004e+00 956
3 -2.705719e+00 956
4 -2.066922e+00 956
5 -1.419096e+00 956
6 -8.700624e-01 956
7 -5.620699e-01 956
8 -4.798656e-01 956
9 -4.759134e-01 956
10 -4.734457e-01 956
11 -4.771229e-01 956
12 -4.731523e-01 956
13 -4.783528e-01 956
14 -4.708107e-01 956
15 -4.606182e-01 956
16 -4.474046e-01 956
17 -4.367977e-01 956
18 -4.469494e-01 956
19 -4.597973e-01 956
20 -4.631199e-01 956

#epsilon= 6.562116e-03  dim= 3
0 -6.066881e+00 387
1 -4.363556e+00 387
2 -3.483793e+00 387
3 -2.826346e+00 387
4 -2.249467e+00 387
5 -1.624000e+00 387
6 -1.105417e+00 387
7 -7.477408e-01 387
8 -5.168250e-01 387
9 -4.489167e-01 387
10 -4.517370e-01 387
11 -4.687556e-01 387
12 -4.589481e-01 387
13 -3.975751e-01 387
14 -3.766396e-01 387
15 -3.692069e-01 387
16 -3.646954e-01 387
17 -3.761422e-01 387
18 -3.839355e-01 387
19 -3.961262e-01 387
20 -4.399187e-01 387

#epsilon= 6.562116e-03  dim= 4
0 -6.059281e+00 40
1 -4.326250e+00 40
2 -3.565518e+00 40
3 -2.807555e+00 40
4 -2.213934e+00 40
5 -1.614796e+00 40
6 -1.086718e+00 40
7 -6.518549e-01 40
8 -3.383595e-01 40
9 -2.296326e-01 40
10 -2.039427e-01 40
11 -1.467000e-01 40
12 -1.912651e-01 40
13 -1.672257e-01 40
14 -1.124825e-01 40
15 -8.272594e-02 40
16 -2.159177e-01 40
17 -1.979467e-01 40
18 -2.508577e-01 40
19 -3.242370e-01 40
20 -1.705129e-01 40

#epsilon= 1.166928e-02  dim= 2
0 -5.534168e+00 996
1 -3.968828e+00 996
2 -3.204141e+00 996
3 -2.600911e+00 996
4 -1.948197e+00 996
5 -1.295069e+00 996
6 -7.760068e-01 996
7 -5.016422e-01 996
8 -4.250516e-01 996
9 -4.235297e-01 996
10 -4.212704e-01 996
11 -4.192094e-01 996
12 -4.149854e-01 996
13 -4.155063e-01 996
14 -4.169860e-01 996
15 -4.155734e-01 996
16 -4.138242e-01 996
17 -4.125307e-01 996
18 -4.154581e-01 996
19 -4.145307e-01 996
20 -4.172791e-01 996

#epsilon= 1.166928e-02  dim= 3
0 -5.464243e+00 837
1 -4.131294e+00 837
2 -3.366450e+00 837
3 -2.711323e+00 837
4 -2.115257e+00 837
5 -1.497382e+00 837
6 -9.371595e-01 837
7 -5.724873e-01 837
8 -3.869324e-01 837
9 -3.262203e-01 837
10 -3.186039e-01 837
11 -2.960309e-01 837
12 -2.778388e-01 837
13 -2.770648e-01 837
14 -2.771349e-01 837
15 -2.819483e-01 837
16 -2.747053e-01 837
17 -2.722029e-01 837
18 -2.729451e-01 837
19 -2.792426e-01 837
20 -2.875362e-01 837

#epsilon= 1.166928e-02  dim= 4
0 -5.441720e+00 283
1 -4.232658e+00 283
2 -3.479958e+00 283
3 -2.815205e+00 283
4 -2.205234e+00 283
5 -1.650482e+00 283
6 -1.144900e+00 283
7 -7.500345e-01 283
8 -4.558181e-01 283
9 -3.000295e-01 283
10 -2.234829e-01 283
11 -1.700542e-01 283
12 -2.224649e-01 283
13 -2.218963e-01 283
14 -1.943113e-01 283
15 -1.552088e-01 283
16 -1.301324e-01 283
17 -1.080454e-01 283
18 -1.824122e-01 283
19 -1.826023e-01 283
20 -1.725723e-01 283

#epsilon= 2.075123e-02  dim= 2
0 -4.967271e+00 1000
1 -3.854962e+00 1000
2 -3.106450e+00 1000
3 -2.482964e+00 1000
4 -1.817410e+00 1000
5 -1.173486e+00 1000
6 -6.970362e-01 1000
7 -4.669056e-01 1000
8 -4.094469e-01 1000
9 -4.100682e-01 1000
10 -4.087174e-01 1000
11 -4.084313e-01 1000
12 -4.083244e-01 1000
13 -4.084964e-01 1000
14 -4.082494e-01 1000
15 -4.055526e-01 1000
16 -4.049320e-01 1000
17 -4.026227e-01 1000
18 -4.014442e-01 1000
19 -4.005997e-01 1000
20 -4.032169e-01 1000

#epsilon= 2.075123e-02  dim= 3
0 -4.878172e+00 988
1 -3.913713e+00 988
2 -3.203751e+00 988
3 -2.535709e+00 988
4 -1.894202e+00 988
5 -1.252273e+00 988
6 -7.284112e-01 988
7 -4.137591e-01 988
8 -2.632778e-01 988
9 -2.148020e-01 988
10 -2.123611e-01 988
11 -2.160004e-01 988
12 -2.132648e-01 988
13 -2.162403e-01 988
14 -2.123973e-01 988
15 -2.077445e-01 988
16 -2.059503e-01 988
17 -2.049066e-01 988
18 -1.991684e-01 988
19 -1.970721e-01 988
20 -1.986442e-01 988

#epsilon= 2.075123e-02  dim= 4
0 -4.833709e+00 852
1 -3.992554e+00 852
2 -3.321003e+00 852
3 -2.685897e+00 852
4 -2.052450e+00 852
5 -1.436862e+00 852
6 -9.013518e-01 852
7 -5.215144e-01 852
8 -2.986495e-01 852
9 -1.642053e-01 852
10 -1.083721e-01 852
11 -1.081326e-01 852
12 -1.020478e-01 852
13 -9.481361e-02 852
14 -9.924652e-02 852
15 -8.946857e-02 852
16 -8.883624e-02 852
17 -9.422240e-02 852
18 -9.549855e-02 852
19 -8.572850e-02 852
20 -8.892828e-02 852

